1114389,DE618Z5178,66,DG#1 BOOST AIR TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,67,DG#1 LUB OIL TEMP. ENGINE INLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,68,DG#1 H.T. WATER TEMP. ENGINE OUTLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,69,DG#1 H.T. WATER TEMP. ENGINE INLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,70,DG#1 No.1CYL. EXH. GAS TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,71,DG#1 No.2CYL. EXH. GAS TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,72,DG#1 No.3CYL. EXH. GAS TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,73,DG#1 No.4CYL. EXH. GAS TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,74,DG#1 No.5CYL. EXH. GAS TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,75,DG#1 No.6CYL. EXH. GAS TEMP. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,78,DG#1 EXH. GAS TEMP. T/C INLET 1 SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,79,DG#1 EXH. GAS TEMP. T/C INLET 2 SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,80,DG#1 EXH. GAS TEMP. T/C OUTLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,81,DG#1 H.T. WATER PRESS. INLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,82,DG#1 BOOST AIR PRESS. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,83,DG#1 L.T. WATER PRESS. INLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,84,DG#1 STARTING AIR PRESS SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,85,DG#1 FO PRESS INLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,86,DG#1 CONTROL AIR PRESS SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,87,DG#1 LO PRESS T/C INLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,88,DG#1 LUB OIL FILTER DIFF. PRESS. SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,89,DG#1 LUB OIL PRESSURE SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,90,DG#1 ALL SPEED PICKUP SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,91,DG#1 LOAD INPUT FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
1114389,DE618Z5178,113,DG#1 LUB OIL TEMP. ENGINE OUTLET SENSOR FAILURE,2026-04-08T05:02:57+00:00,2026-04-08T05:02:57+00:00,0,0,On/Off,H429_DG1-2026-04-08-05-02-57.csv
